"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.24128020444284e-11,0.375936489811307,0.824,0.77,2.93512300573309e-06,"2","SAT2"
9.67153615458973e-11,0.318305389875247,0.81,0.707,3.07177659805924e-06,"2","TCEAL7"
1.0235561361593e-10,1.14038598280616,0.257,0.152,3.25091664405556e-06,"2","CSRP2"
1.04836970770952e-10,0.486270574226398,0.683,0.591,3.32972702865621e-06,"2","SYNGR1"
1.05939149227009e-10,0.865371241067717,0.39,0.269,3.36473331859903e-06,"2","TTC28-AS1"
1.13847108429997e-10,0.735423895342089,0.554,0.447,3.61589801084513e-06,"2","NLGN1"
1.14747283401481e-10,0.596074723255991,0.675,0.576,3.64448846811445e-06,"2","MIR24-2"
1.45216531596462e-10,0.623376172018722,0.513,0.392,4.61222226003524e-06,"2","LMCD1-AS1"
1.50816220778601e-10,0.429920102473192,0.901,0.846,4.79007398814916e-06,"2","METRN"
1.64579428927109e-10,0.688980271194528,0.559,0.458,5.22720724215391e-06,"2","METTL15"
1.67995382517247e-10,0.651351486581498,0.573,0.481,5.33570134413028e-06,"2","PLXNB2"
1.80582045529987e-10,0.533974935626924,0.67,0.579,5.73546634807791e-06,"2","DAAM1"
1.81038661098374e-10,0.472506752506549,0.751,0.658,5.74996891514546e-06,"2","SMS"
1.8696763323113e-10,0.501894693170348,0.616,0.514,5.93827899905391e-06,"2","EFEMP2"
1.92181034885365e-10,0.695755416821298,0.413,0.298,6.10386184899406e-06,"2","COL16A1"
1.93871807751556e-10,0.57476851395639,0.67,0.558,6.15756248599718e-06,"2","RORA"
1.98998374199114e-10,0.839564152775128,0.427,0.318,6.32038736293806e-06,"2","AKAP7"
2.00082009956561e-10,0.630737700683515,0.605,0.506,6.35480471823034e-06,"2","SMG6"
2.00426560380963e-10,0.266933203702808,0.882,0.827,6.36574798425978e-06,"2","PHPT1"
2.00553172734056e-10,0.578031287526196,0.734,0.649,6.36976931920636e-06,"2","MXRA7"
