"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,9.16556036233028,0.883,0.002,0,"26","LRRC26"
0,8.92441631999788,0.753,0.002,0,"26","CLEC4C"
0,8.39165811251737,0.273,0.001,0,"26","KRT5"
0,8.1981977950759,0.831,0.014,0,"26","SCT"
0,7.96942509289963,0.656,0.007,0,"26","PTCRA"
0,7.92612638042676,0.981,0.021,0,"26","GZMB"
0,7.41882639325163,0.669,0.005,0,"26","FAM129C"
0,6.86110388758728,0.857,0.013,0,"26","SPIB"
0,6.69913806011141,0.331,0.003,0,"26","RP11-117D22.2"
0,6.54120359554434,0.935,0.034,0,"26","CLIC3"
0,6.52835500699858,0.429,0.01,0,"26","PHEX"
0,6.42403166463341,0.39,0.007,0,"26","PROC"
0,6.36660449643594,0.357,0.004,0,"26","PACSIN1"
0,6.29380449944536,0.5,0.008,0,"26","LINC00996"
4.10562458518224e-260,6.1139275308932,0.357,0.013,1.30398742449973e-255,"26","RP11-783K16.5"
0,6.06566207145845,0.416,0.005,0,"26","C1orf186"
0,5.95810905331281,0.662,0.009,0,"26","DNASE1L3"
0,5.93226740274572,0.968,0.043,0,"26","PLAC8"
0,5.91228481329107,0.377,0.008,0,"26","KCNK17"
0,5.72895629511469,0.818,0.043,0,"26","BCL11A"
0,5.66770361379556,0.935,0.062,0,"26","IL3RA"
0,5.6560928322659,0.76,0.022,0,"26","SMPD3"
4.24896455423472e-322,5.65043054262512,0.89,0.08,1.34951363207049e-317,"26","TSPAN13"
6.19232236558668e-318,5.45428289568329,0.994,0.108,1.96674350653399e-313,"26","IRF8"
1.30118174198655e-250,5.36441946373844,0.344,0.013,4.13268333072349e-246,"26","DRD4"
2.42096969135164e-254,5.25820655361031,0.286,0.008,7.68924183670193e-250,"26","NME8"
9.83345508882632e-23,4.88649229009288,0.535,0.253,3.12320367076213e-18,"27","INSR"
5.00944605465577e-62,4.57999694866101,0.377,0.048,1.59105016141922e-57,"27","PLVAP"
6.04082573474064e-43,4.32562036827127,0.404,0.078,1.91862666161098e-38,"27","ESM1"
3.48852564360108e-32,4.27386973665867,0.43,0.115,1.10799062966414e-27,"27","FLT1"
4.14844642249702e-35,4.1408671682825,0.526,0.162,1.31758806824928e-30,"27","IGFBP3"
2.04435984906984e-57,3.95885631701014,0.474,0.082,6.49309131663072e-53,"27","ANGPT2"
5.04042429810629e-22,3.92658345083008,0.263,0.06,1.60088916132154e-17,"27","ESAM"
4.13681065059809e-99,3.85885535569979,0.64,0.091,1.31389243073646e-94,"27","VWF"
3.81386529810909e-39,3.84911431875269,0.579,0.187,1.21132175733243e-34,"27","EGFL7"
5.81738891918751e-07,3.75714817723539,0.254,0.126,0.0184766089462314,"27","GALNT18"
1.59915084806658e-33,3.6694492852788,0.623,0.257,5.07906300854428e-29,"27","PRSS23"
9.75299986778025e-09,3.52371277125919,0.325,0.17,0.000309765028800569,"27","BCAM"
1.28414845989635e-11,3.48978997893611,0.289,0.113,4.07858392347679e-07,"27","ELTD1"
1.12181872279351e-13,3.4601797242873,0.421,0.21,3.56300844546448e-09,"27","PDLIM1"
3.94065011617083e-12,3.35818865742867,0.298,0.117,1.25158988339702e-07,"27","CD93"
9.9797673870957e-10,3.31797806528604,0.316,0.15,3.16967391981547e-05,"27","CDH13"
0.000581538079705224,3.26485359046969,0.263,0.181,1,"27","PITPNC1"
4.68943198644552e-18,3.22583518862573,0.588,0.366,1.48941049321496e-13,"27","HSPG2"
7.04892194906011e-33,3.22510405603012,0.728,0.345,2.23880810024098e-28,"27","SPARCL1"
0.000147624940779912,3.20308000626468,0.386,0.325,1,"27","MIR4435-1HG"
8.79161011715329e-09,3.18391343491411,0.289,0.135,0.000279230328930906,"27","MCAM"
2.28040010108411e-06,2.98863015380687,0.307,0.183,0.0724277876105324,"27","PREX2"
0.000168940037400062,2.93033859610248,0.307,0.217,1,"27","RGS3"
0.000282393684525199,2.92604457028868,0.289,0.2,1,"27","LDB2"
0.000653216638075377,2.8221559647545,0.307,0.23,1,"27","EPAS1"
3.44459979938722e-07,2.81284529178603,0.377,0.245,0.0109403934228337,"27","CRIM1"
1.24059486897347e-08,2.80168865256538,0.404,0.249,0.000394025336334663,"27","RAMP2"
0.00536878894943052,2.77550117076836,0.36,0.339,1,"27","SLC9A3R2"
2.36147196193551e-12,2.7295841701809,0.561,0.437,7.50027109830336e-08,"27","GNG11"
0.000132649511272112,2.70117898655974,0.342,0.257,1,"27","CRIP2"
2.7659033807301e-105,4.21934219981599,0.323,0.012,8.78478572753688e-101,"28","FCRLA"
7.70550859557721e-17,3.99674056855866,0.355,0.081,2.44734658504128e-12,"28","RP1-313I6.12"
2.01696356357916e-153,3.96155230096851,0.532,0.022,6.40607797428378e-149,"28","TNFRSF17"
2.02806849658007e-93,3.93362972322398,0.29,0.011,6.44134835198796e-89,"28","CH17-132F21.1"
3.05873947942403e-155,3.92618715400697,0.742,0.043,9.71486246059866e-151,"28","RP11-731F5.2"
1.66104643336863e-86,3.85173170269387,0.323,0.014,5.27564957702209e-82,"28","RP11-685N3.1"
4.81908068766472e-106,3.80468194104706,0.371,0.015,1.53058821720919e-101,"28","FAM92B"
6.14352709299311e-157,3.77656276017597,0.661,0.033,1.95124564000554e-152,"28","CD79A"
1.95834693347487e-116,3.70522003114354,0.758,0.06,6.21990569540955e-112,"28","MZB1"
1.34439813629658e-107,3.69953260317589,0.694,0.054,4.26994292069156e-103,"28","DERL3"
1.31460046507255e-122,3.66645573359563,0.435,0.018,4.17530253711692e-118,"28","FCRL2"
4.37544688880326e-67,3.65751872283296,0.419,0.031,1.3896856863528e-62,"28","LY9"
6.13616451554134e-97,3.63881721940648,0.355,0.015,1.94890721178109e-92,"28","PKHD1L1"
9.64573169025665e-108,3.62660961744189,0.758,0.066,3.06358084214242e-103,"28","IGJ"
5.5846425811437e-23,3.61469552878375,0.274,0.037,1.77373833019705e-18,"28","RP5-821D11.7"
5.91347098053237e-93,3.61332258448279,0.742,0.073,1.87817751812689e-88,"28","SPAG4"
4.13983599322719e-138,3.49319656548393,0.694,0.041,1.31485330980889e-133,"28","JSRP1"
2.83478925647888e-21,3.44844690338691,0.661,0.253,9.00357415750256e-17,"28","ANKRD37"
4.76547489638888e-133,3.43757627024069,0.581,0.03,1.51356248184207e-128,"28","FCRL5"
4.50746845922831e-37,3.40771885806364,0.258,0.021,1.4316170573355e-32,"28","TXNDC5"
5.60023845690377e-41,3.3866205692569,0.258,0.019,1.77869173629721e-36,"28","RP11-81H14.2"
1.68941598299006e-54,3.35193818262193,0.855,0.181,5.36575410357472e-50,"28","FKBP11"
4.60123385281055e-65,3.26863863187645,0.661,0.081,1.46139788399116e-60,"28","SDC1"
5.60208427204694e-108,3.26018252851301,0.452,0.022,1.77927798564483e-103,"28","RP11-16E12.2"
3.66763987641176e-27,3.25153178542187,0.371,0.058,1.16487910114714e-22,"28","AC093818.1"
4.52646648898176e-85,3.23569238155186,0.468,0.03,1.4376510215655e-80,"28","POU2AF1"
7.09320465325781e-69,3.20454268925648,0.339,0.02,2.25287272992121e-64,"28","PNOC"
1.17851144451876e-29,3.1996671030022,0.258,0.026,3.74307019893603e-25,"28","LMTK3"
3.7856545131386e-34,3.1906860544893,0.435,0.063,1.20236172991795e-29,"28","CD79B"
1.24962663862478e-51,3.17678117367049,0.661,0.1,3.96893916693616e-47,"28","IL16"
